datetime,QFIN,STAT,MATH,COMP,SOCI,SOTH
2026-05-11 13:15:00,6377.5,40.41,107.4,29.27,78.35,114.22
2026-05-11 13:20:00,6378.7,40.47,107.31,29.62,78.35,114.19
2026-05-11 13:25:00,6372.9,40.47,106.91,29.54,78.39,114.77
2026-05-11 13:30:00,6377.5,40.42,106.7,29.26,78.4,114.7
2026-05-11 13:35:00,6376.1,40.36,106.79,29.35,78.4,114.86
2026-05-11 13:40:00,6381.7,40.37,106.6,29.31,78.36,113.91
2026-05-11 13:45:00,6373.2,40.37,106.2,29.41,78.37,113.89
2026-05-11 13:50:00,6368.8,40.37,106.26,29.39,78.36,113.76
2026-05-11 13:55:00,6367.9,40.33,106.39,29.14,78.35,113.69
2026-05-11 14:00:00,6376.5,40.28,106.71,29.12,78.35,113.88
2026-05-11 14:05:00,6384.4,40.36,107.05,28.9,78.36,114.27
2026-05-11 14:10:00,6373.3,40.37,106.42,28.94,78.38,114.29
2026-05-11 14:15:00,6376.5,40.25,106.13,29.02,78.37,113.9
2026-05-11 14:20:00,6380.0,40.2,106.0,29.1,78.37,113.83
2026-05-11 14:25:00,6377.4,40.21,105.46,29.72,78.35,113.15
2026-05-11 14:30:00,6375.7,40.16,105.26,29.6,78.34,112.8
2026-05-11 14:35:00,6376.4,40.19,104.97,30.07,78.36,113.03
2026-05-11 14:40:00,6374.8,40.21,104.84,30.63,78.39,113.47
2026-05-11 14:45:00,6374.1,40.17,104.41,30.72,78.39,113.18
2026-05-11 14:50:00,6370.0,40.13,104.26,30.64,78.39,113.09
2026-05-11 14:55:00,6365.8,40.15,104.0,30.59,78.38,112.74
2026-05-11 15:00:00,6376.7,40.15,104.44,30.15,78.38,112.93
2026-05-11 15:05:00,6374.6,40.14,104.25,29.97,78.36,112.52
2026-05-11 15:10:00,6377.2,40.13,104.48,29.71,78.35,112.43
2026-05-11 15:15:00,6372.2,40.15,104.11,29.79,78.37,112.64
2026-05-11 15:20:00,6373.2,40.17,103.96,29.69,78.37,112.5
2026-05-11 15:25:00,6375.7,40.12,104.32,29.65,78.35,112.4
2026-05-11 15:30:00,6380.7,40.15,104.11,29.53,78.36,112.29
2026-05-11 15:35:00,6375.9,40.14,104.47,29.25,78.36,112.66
2026-05-11 15:40:00,6367.2,40.17,104.78,29.31,78.36,112.71
2026-05-11 15:45:00,6374.4,40.23,104.78,29.21,78.36,112.74
2026-05-11 15:50:00,6367.8,40.25,104.57,29.02,78.37,112.78
2026-05-11 15:55:00,6371.4,40.2,104.62,28.78,78.34,112.21
2026-05-11 16:00:00,6372.8,40.15,104.27,28.87,78.35,112.28
2026-05-12 09:30:00,6484.6,40.31,99.04,28.53,78.66,115.35
2026-05-12 09:35:00,6485.3,40.35,98.85,28.21,78.66,115.16
2026-05-12 09:40:00,6492.5,40.32,98.81,27.92,78.66,115.1
2026-05-12 09:45:00,6496.2,40.37,98.41,27.98,78.67,115.05
2026-05-12 09:50:00,6493.7,40.4,98.11,28.0,78.67,114.84
2026-05-12 09:55:00,6494.2,40.37,98.23,27.78,78.69,115.27
2026-05-12 10:00:00,6492.6,40.3,98.08,27.87,78.7,115.46
2026-05-12 10:05:00,6498.8,40.33,98.12,27.92,78.69,115.34
2026-05-12 10:10:00,6502.4,40.38,98.4,27.7,78.69,115.54
2026-05-12 10:15:00,6503.9,40.44,98.56,27.61,78.7,115.89
2026-05-12 10:20:00,6512.4,40.43,99.06,27.57,78.68,115.76
2026-05-12 10:25:00,6506.2,40.51,99.17,27.35,78.69,116.07
2026-05-12 10:30:00,6504.9,40.5,98.82,27.38,78.71,116.21
2026-05-12 10:35:00,6509.2,40.48,98.78,27.56,78.71,116.16
2026-05-12 10:40:00,6503.3,40.53,98.31,27.86,78.73,116.18
2026-05-12 10:45:00,6494.8,40.51,97.82,27.9,78.74,116.12
2026-05-12 10:50:00,6500.6,40.52,97.58,27.81,78.7,115.22
2026-05-12 10:55:00,6502.7,40.52,96.87,27.92,78.69,114.72
2026-05-12 11:00:00,6509.8,40.52,96.18,27.7,78.68,114.05
2026-05-12 11:05:00,6507.9,40.45,95.85,27.57,78.68,113.93
2026-05-12 11:10:00,6502.8,40.47,95.55,27.56,78.71,114.2
2026-05-12 11:15:00,6501.1,40.39,95.57,27.58,78.71,114.4
2026-05-12 11:20:00,6499.0,40.37,95.87,27.48,78.71,114.58
2026-05-12 11:25:00,6506.2,40.38,96.3,27.53,78.69,114.45
2026-05-12 11:30:00,6517.7,40.44,96.31,27.46,78.66,113.89
2026-05-12 11:35:00,6521.6,40.45,96.55,27.17,78.66,114.0
2026-05-12 11:40:00,6515.4,40.46,96.29,27.14,78.67,114.01
2026-05-12 11:45:00,6512.1,40.55,95.97,27.14,78.67,113.82
2026-05-12 11:50:00,6507.4,40.52,95.85,27.1,78.66,113.69
2026-05-12 11:55:00,6511.1,40.46,95.9,26.82,78.66,113.65
2026-05-12 12:00:00,6507.1,40.44,96.07,26.9,78.66,113.66
2026-05-12 13:00:00,6503.9,40.5,95.49,26.35,78.68,114.01
2026-05-12 13:05:00,6501.6,40.52,95.62,26.39,78.7,114.31
2026-05-12 13:10:00,6493.3,40.47,95.82,26.38,78.71,114.76
2026-05-12 13:15:00,6497.4,40.43,96.02,26.36,78.7,114.59
2026-05-12 13:20:00,6502.6,40.35,95.49,26.2,78.68,113.9
2026-05-12 13:25:00,6502.4,40.35,95.46,26.47,78.67,113.65
2026-05-12 13:30:00,6494.4,40.38,95.69,26.48,78.66,113.7
2026-05-12 13:35:00,6502.2,40.47,95.8,26.38,78.64,113.31
2026-05-12 13:40:00,6493.0,40.51,95.92,26.46,78.65,113.65
2026-05-12 13:45:00,6491.4,40.59,95.86,26.24,78.65,113.62
2026-05-12 13:50:00,6492.3,40.62,96.06,26.23,78.64,113.59
2026-05-12 13:55:00,6495.7,40.58,95.78,26.13,78.63,113.23
2026-05-12 14:00:00,6493.1,40.6,95.89,26.13,78.65,113.53
2026-05-12 14:05:00,6492.4,40.58,95.51,26.01,78.65,113.41
2026-05-12 14:10:00,6495.4,40.62,95.38,25.91,78.63,112.87
2026-05-12 14:15:00,6496.8,40.65,95.4,25.94,78.62,112.84
2026-05-12 14:20:00,6493.2,40.61,95.06,25.92,78.61,112.38
2026-05-12 14:25:00,6496.5,40.51,95.47,26.14,78.59,112.19
2026-05-12 14:30:00,6497.0,40.54,95.02,26.11,78.58,111.8
2026-05-12 14:35:00,6495.5,40.56,94.82,25.9,78.57,111.54
2026-05-12 14:40:00,6496.2,40.54,95.22,25.9,78.56,111.58
2026-05-12 14:45:00,6489.0,40.53,95.49,25.75,78.57,111.81
2026-05-12 14:50:00,6495.8,40.55,95.49,25.71,78.53,111.2
2026-05-12 14:55:00,6491.6,40.48,95.63,25.82,78.55,111.54
2026-05-12 15:00:00,6492.7,40.36,95.76,25.69,78.55,111.78
2026-05-12 15:05:00,6485.1,40.34,95.76,25.64,78.56,111.86
2026-05-12 15:10:00,6488.5,40.27,95.82,25.69,78.53,111.32
2026-05-12 15:15:00,6498.7,40.23,95.97,25.48,78.52,111.14
2026-05-12 15:20:00,6500.6,40.36,96.19,25.51,78.51,111.15
2026-05-12 15:25:00,6505.3,40.46,96.14,25.53,78.52,111.42
2026-05-12 15:30:00,6501.7,40.41,96.14,25.51,78.54,111.69
2026-05-12 15:35:00,6502.8,40.46,96.46,25.61,78.52,111.62
2026-05-12 15:40:00,6496.0,40.55,97.03,25.7,78.53,112.16
2026-05-12 15:45:00,6503.5,40.48,96.81,25.73,78.54,112.23
2026-05-12 15:50:00,6510.5,40.64,96.82,25.53,78.55,112.34
2026-05-12 15:55:00,6511.9,40.59,96.87,25.46,78.55,112.28
2026-05-12 16:00:00,6514.4,40.63,97.33,25.54,78.55,112.73
2026-05-13 09:30:00,6398.7,40.38,88.92,24.48,79.02,117.04
2026-05-13 09:35:00,6393.5,40.42,88.92,24.63,79.02,116.88
2026-05-13 09:40:00,6397.7,40.37,89.29,24.34,79.02,117.18
2026-05-13 09:45:00,6409.5,40.53,88.96,24.34,79.01,116.83
2026-05-13 09:50:00,6412.7,40.38,89.64,24.61,79.01,117.14
2026-05-13 09:55:00,6425.3,40.35,90.05,24.68,78.95,116.45
2026-05-13 10:00:00,6424.6,40.35,89.88,24.34,78.94,116.04
2026-05-13 10:05:00,6431.1,40.33,90.02,24.4,78.93,116.03
2026-05-13 10:10:00,6434.9,40.33,89.73,24.57,78.92,115.78
2026-05-13 10:15:00,6436.2,40.36,89.87,24.55,78.92,115.84
2026-05-13 10:20:00,6436.1,40.39,90.4,24.45,78.92,116.03
2026-05-13 10:25:00,6431.3,40.37,90.19,24.35,78.95,116.41
2026-05-13 10:30:00,6433.7,40.41,90.4,24.47,78.94,116.45
2026-05-13 10:35:00,6438.5,40.52,90.33,24.6,78.93,116.11
2026-05-13 10:40:00,6438.4,40.51,89.98,24.68,78.91,115.55
2026-05-13 10:45:00,6438.2,40.45,89.82,24.71,78.9,115.27
2026-05-13 10:50:00,6447.0,40.4,89.8,24.69,78.88,114.91
2026-05-13 10:55:00,6449.4,40.36,89.5,24.64,78.89,114.91
2026-05-13 11:00:00,6444.5,40.34,89.95,24.79,78.89,115.28
2026-05-13 11:05:00,6438.0,40.32,90.01,25.02,78.91,115.77
2026-05-13 11:10:00,6438.1,40.36,90.14,25.02,78.88,115.29
2026-05-13 11:15:00,6440.1,40.36,90.47,25.15,78.87,115.27
2026-05-13 11:20:00,6446.6,40.35,90.56,25.09,78.87,115.37
2026-05-13 11:25:00,6449.0,40.38,90.9,25.16,78.88,115.69
2026-05-13 11:30:00,6452.6,40.4,91.09,25.44,78.88,115.8
2026-05-13 11:35:00,6451.4,40.36,90.93,25.31,78.86,115.31
2026-05-13 11:40:00,6451.2,40.43,90.54,25.15,78.86,115.2
2026-05-13 11:45:00,6455.6,40.4,90.1,25.26,78.86,115.0
2026-05-13 11:50:00,6467.1,40.42,89.82,25.02,78.86,114.69
2026-05-13 11:55:00,6461.1,40.31,89.27,25.05,78.86,114.49
2026-05-13 12:00:00,6463.0,40.31,89.15,25.16,78.89,114.84
2026-05-13 13:00:00,6423.6,40.19,88.72,25.1,78.91,115.13
2026-05-13 13:05:00,6423.1,40.12,88.45,25.08,78.9,114.76
2026-05-13 13:10:00,6417.9,40.21,88.35,25.38,78.9,114.6
2026-05-13 13:15:00,6411.9,40.25,88.6,25.67,78.9,114.74
2026-05-13 13:20:00,6410.1,40.19,88.59,25.87,78.89,114.62
2026-05-13 13:25:00,6403.4,40.28,88.32,25.66,78.94,115.29
2026-05-13 13:30:00,6406.5,40.34,88.13,25.48,78.94,115.18
2026-05-13 13:35:00,6402.4,40.3,87.81,25.43,78.95,115.21
2026-05-13 13:40:00,6404.9,40.27,87.64,25.4,78.95,115.16
2026-05-13 13:45:00,6406.0,40.31,87.48,25.26,78.98,115.56
2026-05-13 13:50:00,6402.0,40.25,87.34,25.4,78.97,115.33
2026-05-13 13:55:00,6406.1,40.28,87.41,25.26,78.98,115.48
2026-05-13 14:00:00,6402.4,40.22,87.69,25.07,78.98,115.66
2026-05-13 14:05:00,6402.7,40.26,87.71,24.92,78.97,115.58
2026-05-13 14:10:00,6401.4,40.24,87.73,24.69,78.98,115.83
2026-05-13 14:15:00,6396.2,40.24,87.63,24.61,78.99,115.94
2026-05-13 14:20:00,6397.5,40.28,87.86,24.83,78.96,115.47
2026-05-13 14:25:00,6406.7,40.37,87.82,24.59,78.94,115.04
2026-05-13 14:30:00,6407.0,40.33,87.92,24.5,78.94,115.06
2026-05-13 14:35:00,6402.3,40.38,87.74,24.65,78.94,115.1
2026-05-13 14:40:00,6401.6,40.34,87.24,24.72,78.95,114.95
2026-05-13 14:45:00,6407.8,40.34,87.08,24.64,78.95,114.79
2026-05-13 14:50:00,6414.6,40.28,86.8,24.78,78.93,114.31
2026-05-13 14:55:00,6421.4,40.41,86.85,24.84,78.91,114.04
2026-05-13 15:00:00,6418.1,40.35,86.89,24.91,78.92,114.21
2026-05-13 15:05:00,6408.5,40.29,86.69,24.87,78.93,114.37
2026-05-13 15:10:00,6411.8,40.34,86.47,24.86,78.91,113.84
2026-05-13 15:15:00,6406.5,40.4,86.62,24.79,78.92,114.1
2026-05-13 15:20:00,6403.2,40.48,87.0,24.77,78.92,114.31
2026-05-13 15:25:00,6403.8,40.39,86.9,24.67,78.92,114.22
2026-05-13 15:30:00,6406.7,40.29,86.81,24.8,78.91,113.92
2026-05-13 15:35:00,6414.5,40.32,86.34,24.64,78.89,113.24
2026-05-13 15:40:00,6423.2,40.29,86.21,24.73,78.86,112.7
2026-05-13 15:45:00,6423.0,40.27,86.52,24.77,78.83,112.49
2026-05-13 15:50:00,6426.5,40.36,86.86,24.7,78.85,112.91
2026-05-13 15:55:00,6422.8,40.36,86.87,24.66,78.89,113.7
2026-05-13 16:00:00,6428.9,40.39,86.74,24.48,78.86,113.02
2026-05-14 09:30:00,6471.4,40.21,88.47,23.74,79.08,118.57
2026-05-14 09:35:00,6479.6,40.26,88.2,23.7,79.07,118.23
2026-05-14 09:40:00,6495.6,40.23,88.04,23.92,79.06,117.89
2026-05-14 09:45:00,6497.7,40.26,88.76,24.02,79.07,118.52
2026-05-14 09:50:00,6503.4,40.31,88.97,23.78,79.07,118.72
2026-05-14 09:55:00,6495.5,40.25,88.75,24.1,79.07,118.61
2026-05-14 10:00:00,6493.6,40.24,88.87,24.1,79.07,118.74
2026-05-14 10:05:00,6488.7,40.27,88.64,24.05,79.07,118.65
2026-05-14 10:10:00,6488.8,40.29,88.44,24.2,79.05,118.16
2026-05-14 10:15:00,6483.3,40.3,88.0,24.18,79.05,117.86
2026-05-14 10:20:00,6476.9,40.32,87.98,24.32,79.04,117.63
2026-05-14 10:25:00,6476.5,40.32,88.16,24.04,79.02,117.5
2026-05-14 10:30:00,6479.2,40.34,88.64,23.99,79.04,118.01
2026-05-14 10:35:00,6467.4,40.27,88.54,24.38,79.06,118.24
2026-05-14 10:40:00,6466.9,40.33,88.33,24.51,79.06,118.15
2026-05-14 10:45:00,6472.0,40.34,88.88,24.77,79.05,118.43
2026-05-14 10:50:00,6476.1,40.31,89.03,24.55,79.03,118.13
2026-05-14 10:55:00,6476.7,40.36,89.07,24.63,79.02,118.01
2026-05-14 11:00:00,6475.3,40.32,88.73,24.75,79.04,118.01
2026-05-14 11:05:00,6471.4,40.37,88.72,25.01,79.01,117.6
2026-05-14 11:10:00,6477.7,40.41,88.82,24.82,79.0,117.46
2026-05-14 11:15:00,6475.9,40.4,89.22,24.9,79.0,117.61
2026-05-14 11:20:00,6479.3,40.42,89.02,24.78,78.99,117.33
2026-05-14 11:25:00,6489.4,40.44,89.22,24.83,78.99,117.48
2026-05-14 11:30:00,6495.4,40.41,88.88,24.49,78.97,117.04
2026-05-14 11:35:00,6494.9,40.34,88.82,24.34,78.95,116.57
2026-05-14 11:40:00,6495.3,40.35,88.72,24.44,78.96,116.61
2026-05-14 11:45:00,6494.0,40.32,88.9,24.31,78.96,116.77
2026-05-14 11:50:00,6496.5,40.43,88.47,24.26,78.98,116.9
2026-05-14 11:55:00,6490.3,40.43,88.09,24.24,79.0,117.15
2026-05-14 12:00:00,6482.5,40.45,87.8,24.23,79.01,117.02
2026-05-14 13:00:00,6476.0,40.34,87.42,24.09,79.05,117.52
2026-05-14 13:05:00,6476.8,40.34,87.64,24.35,79.03,117.4
2026-05-14 13:10:00,6478.9,40.37,87.7,24.32,79.05,117.77
2026-05-14 13:15:00,6487.0,40.34,88.23,24.12,79.02,117.57
2026-05-14 13:20:00,6482.0,40.35,88.88,24.29,79.04,118.33
2026-05-14 13:25:00,6484.9,40.34,89.15,24.23,79.04,118.6
2026-05-14 13:30:00,6483.8,40.28,89.44,24.24,79.03,118.62
2026-05-14 13:35:00,6480.8,40.29,89.85,24.19,79.02,118.62
2026-05-14 13:40:00,6487.5,40.25,90.11,23.95,78.98,118.1
2026-05-14 13:45:00,6489.7,40.26,90.34,23.81,78.98,118.26
2026-05-14 13:50:00,6491.4,40.22,90.22,24.17,78.97,118.07
2026-05-14 13:55:00,6494.7,40.23,90.28,24.14,78.95,117.67
2026-05-14 14:00:00,6494.0,40.25,90.33,24.26,78.94,117.58
2026-05-14 14:05:00,6501.5,40.29,90.7,24.48,78.92,117.49
2026-05-14 14:10:00,6491.7,40.39,90.86,24.74,78.93,117.81
2026-05-14 14:15:00,6494.5,40.36,90.9,24.78,78.92,117.68
2026-05-14 14:20:00,6490.8,40.4,91.33,24.6,78.93,118.09
2026-05-14 14:25:00,6496.6,40.39,91.35,24.3,78.95,118.52
2026-05-14 14:30:00,6498.4,40.44,91.74,24.25,78.94,118.54
2026-05-14 14:35:00,6511.7,40.44,91.96,24.19,78.95,118.74
2026-05-14 14:40:00,6513.8,40.4,92.05,24.35,78.96,119.08
2026-05-14 14:45:00,6499.5,40.48,91.95,24.72,78.97,119.22
2026-05-14 14:50:00,6497.9,40.43,91.59,24.71,78.98,119.06
2026-05-14 14:55:00,6504.9,40.43,91.55,24.79,78.97,118.87
2026-05-14 15:00:00,6506.0,40.48,91.1,24.76,78.98,118.77
2026-05-14 15:05:00,6496.3,40.52,91.09,24.83,79.01,119.26
2026-05-14 15:10:00,6503.7,40.62,91.06,24.94,78.97,118.65
2026-05-14 15:15:00,6506.3,40.64,91.42,25.1,78.96,118.75
2026-05-14 15:20:00,6502.2,40.66,91.58,25.07,78.98,119.08
2026-05-14 15:25:00,6502.3,40.63,91.12,24.96,78.97,118.73
2026-05-14 15:30:00,6501.7,40.69,90.87,24.66,78.96,118.39
2026-05-14 15:35:00,6507.2,40.65,90.88,24.8,78.95,118.3
2026-05-14 15:40:00,6514.1,40.66,90.89,24.89,78.94,118.17
2026-05-14 15:45:00,6516.3,40.63,90.47,24.88,78.94,117.82
2026-05-14 15:50:00,6520.1,40.63,90.98,24.79,78.96,118.55
2026-05-14 15:55:00,6527.5,40.66,91.64,24.57,78.98,119.25
2026-05-14 16:00:00,6530.6,40.7,92.07,24.44,78.97,119.35
2026-05-15 09:30:00,6419.1,40.24,94.14,25.85,79.22,125.58
2026-05-15 09:35:00,6416.0,40.3,94.15,25.89,79.22,125.52
2026-05-15 09:40:00,6412.0,40.37,94.09,25.92,79.23,125.62
2026-05-15 09:45:00,6410.3,40.43,94.59,26.12,79.26,126.36
2026-05-15 09:50:00,6417.2,40.45,95.1,26.29,79.25,126.56
2026-05-15 09:55:00,6419.4,40.44,94.82,25.9,79.24,126.26
2026-05-15 10:00:00,6426.7,40.33,94.23,25.62,79.24,125.9
2026-05-15 10:05:00,6422.6,40.31,93.81,25.87,79.23,125.48
2026-05-15 10:10:00,6417.4,40.34,93.61,26.17,79.23,125.41
2026-05-15 10:15:00,6427.5,40.37,93.56,26.46,79.21,125.03
2026-05-15 10:20:00,6428.0,40.36,93.67,26.42,79.22,125.17
2026-05-15 10:25:00,6437.3,40.35,93.92,26.74,79.21,125.26
2026-05-15 10:30:00,6429.3,40.32,93.9,26.83,79.22,125.4
2026-05-15 10:35:00,6425.7,40.36,93.86,26.75,79.24,125.76
2026-05-15 10:40:00,6423.5,40.3,93.87,26.81,79.25,125.9
2026-05-15 10:45:00,6418.5,40.32,93.67,27.25,79.25,125.82
2026-05-15 10:50:00,6418.2,40.44,93.78,27.42,79.26,126.08
2026-05-15 10:55:00,6422.0,40.48,93.52,27.35,79.24,125.66
2026-05-15 11:00:00,6417.1,40.43,93.23,27.38,79.26,125.85
2026-05-15 11:05:00,6417.5,40.38,92.44,27.62,79.25,125.22
2026-05-15 11:10:00,6416.7,40.42,92.39,27.64,79.23,124.84
2026-05-15 11:15:00,6420.8,40.32,92.46,27.33,79.22,124.74
2026-05-15 11:20:00,6410.8,40.35,92.72,27.42,79.22,124.85
2026-05-15 11:25:00,6407.9,40.37,92.45,27.37,79.25,125.13
2026-05-15 11:30:00,6401.2,40.26,92.47,27.39,79.25,125.24
2026-05-15 11:35:00,6399.6,40.25,91.79,27.54,79.25,124.87
2026-05-15 11:40:00,6397.1,40.25,91.86,27.38,79.25,124.84
2026-05-15 11:45:00,6391.8,40.27,91.66,27.56,79.27,124.93
2026-05-15 11:50:00,6395.4,40.27,91.89,27.6,79.27,125.13
2026-05-15 11:55:00,6397.7,40.26,92.34,27.6,79.28,125.57
2026-05-15 12:00:00,6399.5,40.31,92.32,27.44,79.28,125.63
2026-05-15 13:00:00,6428.6,40.52,94.31,28.0,79.26,126.53
2026-05-15 13:05:00,6428.1,40.45,94.53,28.08,79.26,126.69
2026-05-15 13:10:00,6430.5,40.42,95.11,27.88,79.26,126.89
2026-05-15 13:15:00,6423.8,40.38,95.04,28.0,79.25,126.75
2026-05-15 13:20:00,6427.9,40.27,95.17,27.91,79.24,126.66
2026-05-15 13:25:00,6427.3,40.34,94.99,27.87,79.24,126.45
2026-05-15 13:30:00,6436.3,40.44,95.19,27.91,79.24,126.57
2026-05-15 13:35:00,6441.8,40.43,95.32,28.17,79.22,126.43
2026-05-15 13:40:00,6438.1,40.36,95.45,28.04,79.24,126.74
2026-05-15 13:45:00,6438.0,40.37,95.78,27.92,79.25,127.11
2026-05-15 13:50:00,6436.8,40.37,95.62,28.05,79.26,127.28
2026-05-15 13:55:00,6431.1,40.43,95.71,28.17,79.26,127.32
2026-05-15 14:00:00,6426.2,40.42,95.48,28.31,79.26,127.09
2026-05-15 14:05:00,6424.4,40.31,95.53,28.34,79.27,127.31
2026-05-15 14:10:00,6422.5,40.33,95.78,28.13,79.27,127.46
2026-05-15 14:15:00,6427.1,40.27,96.09,28.15,79.26,127.58
2026-05-15 14:20:00,6428.1,40.23,95.82,28.04,79.27,127.51
2026-05-15 14:25:00,6417.9,40.27,95.89,28.11,79.29,127.85
2026-05-15 14:30:00,6422.9,40.28,95.67,27.81,79.26,127.28
2026-05-15 14:35:00,6424.4,40.24,95.63,27.76,79.25,127.05
2026-05-15 14:40:00,6424.8,40.29,95.49,27.99,79.24,126.85
2026-05-15 14:45:00,6421.6,40.25,95.76,27.98,79.25,127.18
2026-05-15 14:50:00,6422.1,40.17,95.37,28.13,79.25,126.93
2026-05-15 14:55:00,6424.8,40.22,95.38,27.85,79.25,126.94
2026-05-15 15:00:00,6419.7,40.21,95.23,27.92,79.25,126.83
2026-05-15 15:05:00,6425.4,40.11,95.29,27.73,79.24,126.63
2026-05-15 15:10:00,6422.3,40.17,95.42,27.67,79.23,126.61
2026-05-15 15:15:00,6424.6,40.15,95.55,27.95,79.22,126.53
2026-05-15 15:20:00,6422.8,40.15,95.59,27.93,79.22,126.53
2026-05-15 15:25:00,6422.6,40.17,96.04,27.63,79.25,127.29
2026-05-15 15:30:00,6428.6,40.23,96.25,27.53,79.23,126.99
2026-05-15 15:35:00,6428.0,40.23,96.28,27.34,79.24,127.18
2026-05-15 15:40:00,6431.5,40.22,95.95,27.26,79.24,126.94
2026-05-15 15:45:00,6427.4,40.26,95.79,27.08,79.24,126.84
2026-05-15 15:50:00,6431.2,40.21,95.69,27.19,79.26,127.16
2026-05-15 15:55:00,6433.6,40.21,95.64,27.36,79.26,127.08
2026-05-15 16:00:00,6435.9,40.36,95.69,27.49,79.24,126.91
2026-05-18 09:30:00,6349.8,40.1,100.05,20.23,78.67,121.58
2026-05-18 09:35:00,6350.4,40.08,100.13,20.17,78.67,121.73
2026-05-18 09:40:00,6362.4,40.08,100.16,19.93,78.66,121.5
2026-05-18 09:45:00,6359.7,40.14,100.3,20.06,78.66,121.74
2026-05-18 09:50:00,6362.3,40.15,100.09,20.15,78.65,121.45
2026-05-18 09:55:00,6354.4,40.14,100.31,20.24,78.66,121.76
2026-05-18 10:00:00,6365.0,40.18,100.6,20.27,78.62,121.17
2026-05-18 10:05:00,6372.3,40.26,100.79,20.21,78.61,121.02
2026-05-18 10:10:00,6375.4,40.31,101.09,20.22,78.6,121.06
2026-05-18 10:15:00,6381.4,40.27,101.09,20.14,78.59,120.89
2026-05-18 10:20:00,6376.1,40.27,101.33,20.27,78.61,121.3
2026-05-18 10:25:00,6385.4,40.33,101.7,20.32,78.6,121.3
2026-05-18 10:30:00,6388.7,40.3,101.37,20.45,78.6,121.22
2026-05-18 10:35:00,6386.0,40.3,101.07,20.36,78.59,120.67
2026-05-18 10:40:00,6382.7,40.27,100.98,20.31,78.59,120.65
2026-05-18 10:45:00,6386.0,40.27,100.6,20.42,78.58,120.27
2026-05-18 10:50:00,6400.3,40.32,100.53,20.46,78.55,119.66
2026-05-18 10:55:00,6395.9,40.33,100.56,20.38,78.55,119.68
2026-05-18 11:00:00,6391.5,40.41,100.61,20.46,78.54,119.56
2026-05-18 11:05:00,6388.5,40.38,100.25,20.72,78.56,119.62
2026-05-18 11:10:00,6393.3,40.38,100.3,20.66,78.54,119.38
2026-05-18 11:15:00,6397.0,40.39,100.2,20.84,78.54,119.28
2026-05-18 11:20:00,6405.3,40.41,100.14,20.99,78.53,118.97
2026-05-18 11:25:00,6406.2,40.42,100.4,21.04,78.52,118.98
2026-05-18 11:30:00,6404.1,40.39,100.38,20.89,78.51,118.78
2026-05-18 11:35:00,6396.3,40.4,100.09,21.24,78.53,119.02
2026-05-18 11:40:00,6395.5,40.46,100.07,21.02,78.52,118.87
2026-05-18 11:45:00,6395.6,40.46,99.97,21.13,78.51,118.56
2026-05-18 11:50:00,6404.8,40.33,100.22,21.15,78.53,118.98
2026-05-18 11:55:00,6400.1,40.3,100.33,21.21,78.55,119.53
2026-05-18 12:00:00,6400.4,40.4,100.58,21.37,78.54,119.59
2026-05-18 13:00:00,6419.9,40.51,100.81,21.29,78.5,119.03
2026-05-18 13:05:00,6427.8,40.49,100.33,21.11,78.49,118.57
2026-05-18 13:10:00,6421.1,40.47,100.04,21.18,78.48,118.24
2026-05-18 13:15:00,6422.3,40.51,100.14,21.27,78.48,118.3
2026-05-18 13:20:00,6418.3,40.53,100.41,21.53,78.48,118.5
2026-05-18 13:25:00,6420.2,40.56,100.35,21.38,78.47,118.24
2026-05-18 13:30:00,6424.7,40.5,100.07,21.17,78.48,118.25
2026-05-18 13:35:00,6422.3,40.44,100.02,21.04,78.48,118.27
2026-05-18 13:40:00,6422.5,40.43,99.99,20.87,78.49,118.42
2026-05-18 13:45:00,6425.4,40.43,99.49,20.85,78.49,118.11
2026-05-18 13:50:00,6423.6,40.41,99.47,20.75,78.49,118.11
2026-05-18 13:55:00,6419.8,40.45,98.95,20.84,78.49,117.72
2026-05-18 14:00:00,6413.7,40.44,98.44,20.8,78.48,117.36
2026-05-18 14:05:00,6423.0,40.41,98.45,20.81,78.47,117.16
2026-05-18 14:10:00,6425.6,40.36,98.67,21.03,78.48,117.48
2026-05-18 14:15:00,6425.2,40.36,99.0,20.94,78.5,117.95
2026-05-18 14:20:00,6428.3,40.34,99.23,20.72,78.5,118.26
2026-05-18 14:25:00,6433.1,40.37,100.05,20.78,78.5,118.56
2026-05-18 14:30:00,6443.4,40.37,100.3,20.98,78.48,118.48
2026-05-18 14:35:00,6443.2,40.42,100.28,20.82,78.5,118.69
2026-05-18 14:40:00,6454.1,40.43,100.02,20.46,78.46,117.95
2026-05-18 14:45:00,6467.7,40.44,99.99,20.38,78.43,117.24
2026-05-18 14:50:00,6472.4,40.49,99.42,20.4,78.4,116.3
2026-05-18 14:55:00,6475.1,40.52,99.27,20.35,78.38,115.86
2026-05-18 15:00:00,6479.2,40.56,99.2,20.48,78.37,115.56
2026-05-18 15:05:00,6484.5,40.62,99.72,20.51,78.39,116.21
2026-05-18 15:10:00,6487.2,40.66,100.36,20.38,78.39,116.72
2026-05-18 15:15:00,6489.0,40.66,100.24,20.16,78.37,116.09
2026-05-18 15:20:00,6484.4,40.6,100.33,20.26,78.37,116.19
2026-05-18 15:25:00,6487.7,40.51,100.3,20.21,78.38,116.33
